market_ticker,snapshot_count,avg_gap_seconds,min_gap_seconds,max_gap_seconds
KXBTCD-26MAR3117-T67749.99,1464,2.4609883850226635,0.0,119.68999654054642
KXBTCD-26APR0219-T66299.99,1461,1.4370773607210947,0.0,6.142996251583099
KXBTCD-26APR0300-T66699.99,1454,1.07182187362583,0.0,8.21802020072937
KXBTCD-26MAR3114-T66999.99,1451,2.477589934591915,0.0,97.83600121736526
KXBTCD-26APR0221-T67099.99,1441,1.4742727415335004,0.0,27.00001448392868
KXBTCD-26APR0300-T66599.99,1430,1.089810492483886,0.0,8.21802020072937
KXBTCD-26MAR3116-T67599.99,1419,1.691100064342168,0.0,63.34497928619385
KXBTCD-26MAR3114-T68199.99,1418,2.535248938711473,0.0,97.83600121736526
KXBTCD-26APR0222-T66199.99,1415,1.4820635950607461,0.0,10.640014708042145
KXBTCD-26APR0221-T67199.99,1414,1.5024236354666012,0.0,27.00001448392868
KXBTCD-26APR0220-T67299.99,1387,1.5172746932240124,0.0,6.360013782978058
KXBTCD-26APR0219-T67699.99,1381,1.5203258682212304,0.0,6.142996251583099
KXBTCD-26APR0219-T66099.99,1368,1.5347734093666077,0.0,6.142996251583099
KXBTCD-26APR0221-T66499.99,1361,1.5609309482364249,0.0,27.876010537147522
KXBTCD-26APR0219-T65899.99,1357,1.5472144613216796,0.0,6.142996251583099
KXBTCD-26APR0219-T65999.99,1356,1.5483554749362236,0.0,6.142996251583099
KXBTCD-26APR0219-T67799.99,1354,1.5506425583556271,0.0,6.142996251583099
KXBTCD-26APR0219-T67599.99,1352,1.5529364082940231,0.0,6.142996251583099
KXBTCD-26APR0220-T67999.99,1349,1.5600148254275057,0.0,6.360013782978058
KXBTCD-26MAR3116-T67999.99,1348,1.7801713585322971,0.0,63.34497928619385
KXBTCD-26APR0301-T66699.99,1343,1.535413274992249,0.0,15.999993681907654
KXBTCD-26APR0219-T67899.99,1341,1.5656748874075461,0.0,6.142996251583099
KXBTCD-26APR0219-T67399.99,1341,1.5656748874075461,0.0,6.142996251583099
KXBTCD-26MAR3115-T67999.99,1340,2.7041932907122286,0.0,151.17001086473465
KXBTCD-26MAR3114-T67099.99,1340,2.68282313066632,0.0,97.83600121736526
KXBTCD-26APR0220-T66499.99,1340,1.570492536941571,0.0,6.360013782978058
KXBTCD-26APR0220-T66099.99,1339,1.5716654215845445,0.0,6.360013782978058
KXBTCD-26APR0219-T67499.99,1339,1.5680134608017322,0.0,6.142996251583099
KXBTCD-26APR0219-T66199.99,1334,1.5738905727237775,0.0,6.142996251583099
KXBTCD-26APR0223-T66699.99,1328,1.5895444305097481,0.0,14.000004529953003
KXBTCD-26APR0218-T66399.99,1324,1.5828678378795928,0.0,27.51399278640747
KXBTCD-26APR0301-T66499.99,1319,1.5633510449693635,0.0,27.441009879112244
KXBTCD-26APR0219-T68599.99,1317,1.594206548225907,0.0,6.142996251583099
KXBTCD-26APR0219-T69399.99,1316,1.5954179513780542,0.0,6.142996251583099
KXBTCD-26APR0219-T69199.99,1315,1.5966311969684557,0.0,6.142996251583099
KXBTCD-26APR0219-T68899.99,1314,1.5978462892035916,0.0,6.142996251583099
KXBTCD-26APR0219-T68699.99,1314,1.5978462892035916,0.0,6.0900092124938965
KXBTCD-26APR0219-T68999.99,1313,1.5990632323027565,0.0,6.142996251583099
KXBTCD-26APR0221-T66099.99,1312,1.619227912004401,0.0,27.876010537147522
KXBTCD-26APR0219-T69499.99,1311,1.601502688034721,0.0,6.142996251583099
