ticker,open_time,close_time,entry_time,floor_strike,expiration_value,result,actual,volume,tte_minutes,tte_at_entry_min,spot_at_entry,vol_at_entry,model_prob_yes,edge,distance_bps,near_money,filter_near_money,filter_low_edge,any_filter,would_trade
KXBTC15M-26MAR281515-15,2026-03-28 19:00:00+00:00,2026-03-28 19:15:00+00:00,2026-03-28 19:01:00+00:00,66877.42,66799.68,no,0,191412.05,15.0,14,66850.14,0.21154185684669669,0.3541114306681888,-0.1458885693318112,-4.08076931476865,True,True,False,True,False
KXBTC15M-26MAR281530-30,2026-03-28 19:15:00+00:00,2026-03-28 19:30:00+00:00,2026-03-28 19:16:00+00:00,66799.679999,66814.36,yes,1,168645.1,15.0,14,66787.8,0.21154185684669669,0.435079714924763,-0.064920285075237,-1.7787678288545274,True,True,False,True,False
KXBTC15M-26MAR281545-45,2026-03-28 19:30:00+00:00,2026-03-28 19:45:00+00:00,2026-03-28 19:31:00+00:00,66814.36,66803.74,no,0,218669.35,15.0,14,66825.77,0.21154185684669669,0.5619273194666977,0.06192731946669772,1.7074251445218651,True,True,False,True,False
KXBTC15M-26MAR281600-00,2026-03-28 19:45:00+00:00,2026-03-28 20:00:00+00:00,2026-03-28 19:46:00+00:00,66803.74,66865.04,yes,1,210590.67,15.0,14,66803.29,0.21154185684669669,0.49732079507696053,-0.0026792049230394688,-0.0673619517858539,True,True,True,True,False
KXBTC15M-26MAR281615-15,2026-03-28 20:00:00+00:00,2026-03-28 20:15:00+00:00,2026-03-28 20:01:00+00:00,66865.039999,66934.11,yes,1,142157.51,15.0,14,66917.78,0.21165007859209423,0.7646223787809985,0.2646223787809985,7.881313606039875,True,True,False,True,False
KXBTC15M-26MAR281630-30,2026-03-28 20:15:00+00:00,2026-03-28 20:30:00+00:00,2026-03-28 20:16:00+00:00,66934.11,66868.69,no,0,169527.55,15.0,14,66950.98,0.21165007859209423,0.5910160494537023,0.09101604945370234,2.519754005093778,True,True,False,True,False
KXBTC15M-26MAR281645-45,2026-03-28 20:30:00+00:00,2026-03-28 20:45:00+00:00,2026-03-28 20:31:00+00:00,66868.69,66863.12,no,0,235145.2,15.0,14,66870.72,0.21165007859209423,0.5108679677010701,0.010867967701070125,0.3035708304021305,True,True,True,True,False
KXBTC15M-26MAR281700-00,2026-03-28 20:45:00+00:00,2026-03-28 21:00:00+00:00,2026-03-28 20:46:00+00:00,66863.119999,66893.22,yes,1,166668.9,15.0,14,66903.26,0.21165007859209423,0.7084544920631866,0.20845449206318656,5.999707787033469,True,True,False,True,False
KXBTC15M-26MAR281715-15,2026-03-28 21:00:00+00:00,2026-03-28 21:15:00+00:00,2026-03-28 21:01:00+00:00,66893.22,66790.01,no,0,117787.31,15.0,14,66857.93,0.21007020392177575,0.3130346570690027,-0.1869653429309973,-5.278356658665345,True,True,False,True,False
KXBTC15M-26MAR281730-30,2026-03-28 21:15:00+00:00,2026-03-28 21:30:00+00:00,2026-03-28 21:16:00+00:00,66790.009999,66776.66,no,0,226060.98,15.0,14,66772.74,0.21007020392177575,0.4055262998440273,-0.09447370015597267,-2.58638465337748,True,True,False,True,False
KXBTC15M-26MAR281745-45,2026-03-28 21:30:00+00:00,2026-03-28 21:45:00+00:00,2026-03-28 21:31:00+00:00,66776.66,66827.99,yes,1,161633.32,15.0,14,66777.65,0.21007020392177575,0.5052388608820158,0.00523886088201575,0.1482531954914087,True,True,True,True,False
KXBTC15M-26MAR281800-00,2026-03-28 21:45:00+00:00,2026-03-28 22:00:00+00:00,2026-03-28 21:46:00+00:00,66827.99,66649.51,no,0,143320.87,15.0,14,66735.9,0.21007020392177575,0.10160819237508129,-0.3983918076249187,-13.799169562411096,True,True,False,True,False
KXBTC15M-26MAR281815-15,2026-03-28 22:00:00+00:00,2026-03-28 22:15:00+00:00,2026-03-28 22:01:00+00:00,66649.509999,66586.37,no,0,205388.75,15.0,14,66573.87,0.2049486656644108,0.14139510765370467,-0.35860489234629533,-11.36181492829039,True,True,False,True,False
KXBTC15M-26MAR281830-30,2026-03-28 22:15:00+00:00,2026-03-28 22:30:00+00:00,2026-03-28 22:16:00+00:00,66586.369999,66690.63,yes,1,117525.04,15.0,14,66561.6,0.2049486656644108,0.3623127738558149,-0.1376872261441851,-3.7213647207994485,True,True,False,True,False
KXBTC15M-26MAR281845-45,2026-03-28 22:30:00+00:00,2026-03-28 22:45:00+00:00,2026-03-28 22:31:00+00:00,66690.63,66663.52,no,0,170588.76,15.0,14,66716.56,0.2049486656644108,0.6431842997445693,0.14318429974456925,3.886591275088676,True,True,False,True,False
KXBTC15M-26MAR281900-00,2026-03-28 22:45:00+00:00,2026-03-28 23:00:00+00:00,2026-03-28 22:46:00+00:00,66663.52,66700.36,yes,1,170617.66,15.0,14,66717.37,0.2049486656644108,0.7772238565212648,0.2772238565212648,8.071361326142094,True,True,False,True,False
KXBTC15M-26MAR281915-15,2026-03-28 23:00:00+00:00,2026-03-28 23:15:00+00:00,2026-03-28 23:01:00+00:00,66700.36,66358.95,no,0,84813.17,15.0,14,66648.15,0.23553035388020652,0.25952991487817834,-0.24047008512182166,-7.833675803455371,True,True,False,True,False
KXBTC15M-26MAR281930-30,2026-03-28 23:15:00+00:00,2026-03-28 23:30:00+00:00,2026-03-28 23:16:00+00:00,66358.95,66354.2,no,0,288802.95,15.0,14,66288.08,0.23553035388020652,0.18952338299661886,-0.31047661700338114,-10.691213261870814,True,True,False,True,False
KXBTC15M-26MAR281945-45,2026-03-28 23:30:00+00:00,2026-03-28 23:45:00+00:00,2026-03-28 23:31:00+00:00,66354.2,66376.51,yes,1,134995.01,15.0,14,66396.57,0.23553035388020652,0.7000428887245604,0.20004288872456044,6.381353735593554,True,True,False,True,False
KXBTC15M-26MAR282000-00,2026-03-28 23:45:00+00:00,2026-03-29 00:00:00+00:00,2026-03-28 23:46:00+00:00,66376.509999,66329.87,no,0,153662.06,15.0,14,66327.91,0.23553035388020652,0.2731997526776433,-0.2268002473223567,-7.327232080733164,True,True,False,True,False
KXBTC15M-26MAR282015-15,2026-03-29 00:00:00+00:00,2026-03-29 00:15:00+00:00,2026-03-29 00:01:00+00:00,66329.869999,66367.84,yes,1,176258.26,15.0,14,66379.1,0.23735947199361357,0.727420618584321,0.22742061858432105,7.416491184725845,True,True,False,True,False
KXBTC15M-26MAR282030-30,2026-03-29 00:15:00+00:00,2026-03-29 00:30:00+00:00,2026-03-29 00:16:00+00:00,66367.84,66350.62,no,0,168904.35,15.0,14,66368.55,0.23735947199361357,0.5032395069758822,0.003239506975882156,0.10697838057429353,True,True,True,True,False
KXBTC15M-26MAR282045-45,2026-03-29 00:30:00+00:00,2026-03-29 00:45:00+00:00,2026-03-29 00:31:00+00:00,66350.619999,66357.34,yes,1,267341.73,15.0,14,66387.24,0.23735947199361357,0.6735727444014195,0.17357274440141945,5.516120417116746,True,True,False,True,False
KXBTC15M-26MAR282100-00,2026-03-29 00:45:00+00:00,2026-03-29 01:00:00+00:00,2026-03-29 00:46:00+00:00,66357.34,66426.83,yes,1,159728.7,15.0,14,66357.12,0.23735947199361357,0.49867595020226996,-0.0013240497977300425,-0.033153940376129065,True,True,True,True,False
KXBTC15M-26MAR282115-15,2026-03-29 01:00:00+00:00,2026-03-29 01:15:00+00:00,2026-03-29 01:01:00+00:00,66426.83,66506.19,yes,1,167668.75,15.0,14,66437.98,0.237700277345782,0.5541684452996508,0.054168445299650814,1.6782569247280217,True,True,False,True,False
KXBTC15M-26MAR282130-30,2026-03-29 01:15:00+00:00,2026-03-29 01:30:00+00:00,2026-03-29 01:16:00+00:00,66506.19,66491.78,no,0,227326.05,15.0,14,66522.19,0.237700277345782,0.5774872853815712,0.07748728538157124,2.4052124561743984,True,True,False,True,False
KXBTC15M-26MAR282145-45,2026-03-29 01:30:00+00:00,2026-03-29 01:45:00+00:00,2026-03-29 01:31:00+00:00,66491.78,66426.74,no,0,92593.25,15.0,14,66472.87,0.237700277345782,0.4080865298268619,-0.09191347017313811,-2.8447696029979586,True,True,False,True,False
KXBTC15M-26MAR282200-00,2026-03-29 01:45:00+00:00,2026-03-29 02:00:00+00:00,2026-03-29 01:46:00+00:00,66426.74,66522.66,yes,1,178739.64,15.0,14,66398.84,0.237700277345782,0.36577856420832455,-0.13422143579167545,-4.201880635265425,True,True,False,True,False
KXBTC15M-26MAR282215-15,2026-03-29 02:00:00+00:00,2026-03-29 02:15:00+00:00,2026-03-29 02:01:00+00:00,66522.66,66569.65,yes,1,190209.03,15.0,14,66512.0,0.2478752595666035,0.44990106165417737,-0.05009893834582263,-1.6027183064715378,True,True,False,True,False
KXBTC15M-26MAR282230-30,2026-03-29 02:15:00+00:00,2026-03-29 02:30:00+00:00,2026-03-29 02:16:00+00:00,66569.649999,66605.91,yes,1,225296.49,15.0,14,66540.1,0.2478752595666035,0.3640318245126215,-0.1359681754873785,-4.440930957421959,True,True,False,True,False
KXBTC15M-26MAR282245-45,2026-03-29 02:30:00+00:00,2026-03-29 02:45:00+00:00,2026-03-29 02:31:00+00:00,66605.91,66661.72,yes,1,187654.06,15.0,14,66540.01,0.2478752595666035,0.21934103933497362,-0.2806589606650264,-9.903815764381271,True,True,False,True,False
KXBTC15M-26MAR282300-00,2026-03-29 02:45:00+00:00,2026-03-29 03:00:00+00:00,2026-03-29 02:46:00+00:00,66661.72,66738.39,yes,1,212970.36,15.0,14,66648.29,0.2478752595666035,0.43717435642303715,-0.06282564357696285,-2.0150554500359377,True,True,False,True,False
KXBTC15M-26MAR282315-15,2026-03-29 03:00:00+00:00,2026-03-29 03:15:00+00:00,2026-03-29 03:01:00+00:00,66738.39,66742.67,yes,1,355480.54,15.0,14,66746.47,0.24491506167170535,0.5378998440727473,0.03789984407274727,1.2105509100334064,True,True,True,True,False
KXBTC15M-26MAR282330-30,2026-03-29 03:15:00+00:00,2026-03-29 03:30:00+00:00,2026-03-29 03:16:00+00:00,66742.67,66939.58,yes,1,227856.45,15.0,14,67014.29,0.24491506167170535,0.9993419987780435,0.4993419987780435,40.531653771157664,True,True,False,True,False
KXBTC15M-26MAR282345-45,2026-03-29 03:30:00+00:00,2026-03-29 03:45:00+00:00,2026-03-29 03:31:00+00:00,66939.58,66871.35,no,0,171571.92,15.0,14,66935.06,0.24491506167170535,0.47844615913325717,-0.021553840866742835,-0.675281384674052,True,True,True,True,False
KXBTC15M-26MAR290000-00,2026-03-29 03:45:00+00:00,2026-03-29 04:00:00+00:00,2026-03-29 03:46:00+00:00,66871.35,66862.84,no,0,271643.7,15.0,14,66821.38,0.24491506167170535,0.27691529822282435,-0.22308470177717565,-7.478145467813021,True,True,False,True,False
KXBTC15M-26MAR290015-15,2026-03-29 04:00:00+00:00,2026-03-29 04:15:00+00:00,2026-03-29 04:01:00+00:00,66862.84,66864.65,yes,1,278787.73,15.0,14,66838.62,0.24722603014296995,0.3879810209713377,-0.11201897902866231,-3.6236535105005405,True,True,False,True,False
KXBTC15M-26MAR290030-30,2026-03-29 04:15:00+00:00,2026-03-29 04:30:00+00:00,2026-03-29 04:16:00+00:00,66864.649999,66766.8,no,0,153513.77,15.0,14,66822.64,0.24722603014296995,0.31093519958216853,-0.18906480041783147,-6.286791273137622,True,True,False,True,False
KXBTC15M-26MAR290045-45,2026-03-29 04:30:00+00:00,2026-03-29 04:45:00+00:00,2026-03-29 04:31:00+00:00,66766.8,66759.15,no,0,231722.36,15.0,14,66735.44,0.24722603014296995,0.3561232435926148,-0.14387675640738518,-4.699152354431256,True,True,False,True,False
KXBTC15M-26MAR290100-00,2026-03-29 04:45:00+00:00,2026-03-29 05:00:00+00:00,2026-03-29 04:46:00+00:00,66759.149999,66686.92,no,0,156679.15,15.0,14,66713.43,0.24722603014296995,0.29543939641861877,-0.20456060358138123,-6.853192677997234,True,True,False,True,False
KXBTC15M-26MAR290115-15,2026-03-29 05:00:00+00:00,2026-03-29 05:15:00+00:00,2026-03-29 05:01:00+00:00,66686.92,66656.61,no,0,212632.22,15.0,14,66668.35,0.24376187386512926,0.4121551691374926,-0.08784483086250738,-2.7854296678997503,True,True,False,True,False
KXBTC15M-26MAR290130-30,2026-03-29 05:15:00+00:00,2026-03-29 05:30:00+00:00,2026-03-29 05:16:00+00:00,66656.61,66595.5,no,0,225520.55,15.0,14,66593.29,0.24376187386512926,0.22480288915080077,-0.27519711084919923,-9.508465492545419,True,True,False,True,False
KXBTC15M-26MAR290145-45,2026-03-29 05:30:00+00:00,2026-03-29 05:45:00+00:00,2026-03-29 05:31:00+00:00,66595.5,66620.68,yes,1,184644.94,15.0,14,66596.73,0.24376187386512926,0.5056057192487781,0.005605719248778063,0.1846937529809535,True,True,True,True,False
KXBTC15M-26MAR290200-00,2026-03-29 05:45:00+00:00,2026-03-29 06:00:00+00:00,2026-03-29 05:46:00+00:00,66620.679999,66744.33,yes,1,130420.26,15.0,14,66612.51,0.24376187386512926,0.4609209035222558,-0.03907909647774421,-1.2264961941841244,True,True,True,True,False
KXBTC15M-26MAR290215-15,2026-03-29 06:00:00+00:00,2026-03-29 06:15:00+00:00,2026-03-29 06:01:00+00:00,66744.33,66792.78,yes,1,153895.3,15.0,14,66757.48,0.2421285981748983,0.5623863830471084,0.06238638304710842,1.9698167156690427,True,True,False,True,False
KXBTC15M-26MAR290230-30,2026-03-29 06:15:00+00:00,2026-03-29 06:30:00+00:00,2026-03-29 06:16:00+00:00,66792.78,66622.5,no,0,106324.85,15.0,14,66789.33,0.2421285981748983,0.4832653498394837,-0.016734650160516285,-0.5165495746097601,True,True,True,True,False
KXBTC15M-26MAR290245-45,2026-03-29 06:30:00+00:00,2026-03-29 06:45:00+00:00,2026-03-29 06:31:00+00:00,66622.5,66628.71,yes,1,135481.61,15.0,14,66665.28,0.2421285981748983,0.6960458624364554,0.1960458624364554,6.417133476376134,True,True,False,True,False
KXBTC15M-26MAR290300-00,2026-03-29 06:45:00+00:00,2026-03-29 07:00:00+00:00,2026-03-29 06:46:00+00:00,66628.71,66691.73,yes,1,91464.87,15.0,14,66622.74,0.2421285981748983,0.4711696844724208,-0.028830315527579198,-0.8960904339871286,True,True,True,True,False
KXBTC15M-26MAR290315-15,2026-03-29 07:00:00+00:00,2026-03-29 07:15:00+00:00,2026-03-29 07:01:00+00:00,66691.729999,66552.67,no,0,79449.27,15.0,14,66576.01,0.24257193439080602,0.08259622923386656,-0.41740377076613344,-17.381636268080364,True,True,False,True,False
KXBTC15M-26MAR290330-30,2026-03-29 07:15:00+00:00,2026-03-29 07:30:00+00:00,2026-03-29 07:16:00+00:00,66552.67,66614.24,yes,1,72910.87,15.0,14,66547.01,0.24257193439080602,0.4726696130622908,-0.027330386937709172,-0.8505265676103995,True,True,True,True,False
KXBTC15M-26MAR290345-45,2026-03-29 07:30:00+00:00,2026-03-29 07:45:00+00:00,2026-03-29 07:31:00+00:00,66614.24,66585.27,no,0,102094.95,15.0,14,66636.4,0.24257193439080602,0.6045148345699679,0.10451483456996791,3.325509781439115,True,True,False,True,False
KXBTC15M-26MAR290400-00,2026-03-29 07:45:00+00:00,2026-03-29 08:00:00+00:00,2026-03-29 07:46:00+00:00,66585.27,66619.35,yes,1,68986.73,15.0,14,66559.35,0.24257193439080602,0.37766128657970766,-0.12233871342029234,-3.8942687991992484,True,True,False,True,False
KXBTC15M-26MAR290415-15,2026-03-29 08:00:00+00:00,2026-03-29 08:15:00+00:00,2026-03-29 08:01:00+00:00,66619.35,66599.39,no,0,141735.91,15.0,14,66613.92,0.23971551571488756,0.4734885645619183,-0.02651143543808171,-0.8151449426797833,True,True,True,True,False
KXBTC15M-26MAR290430-30,2026-03-29 08:15:00+00:00,2026-03-29 08:30:00+00:00,2026-03-29 08:16:00+00:00,66599.39,66623.44,yes,1,91380.53,15.0,14,66590.7,0.23971551571488756,0.4577544492881174,-0.042245550711882573,-1.3049870327241386,True,True,True,True,False
KXBTC15M-26MAR290445-45,2026-03-29 08:30:00+00:00,2026-03-29 08:45:00+00:00,2026-03-29 08:31:00+00:00,66623.44,66685.74,yes,1,80375.26,15.0,14,66641.55,0.23971551571488756,0.5867007413940292,0.08670074139402917,2.717523827101948,True,True,False,True,False
KXBTC15M-26MAR290500-00,2026-03-29 08:45:00+00:00,2026-03-29 09:00:00+00:00,2026-03-29 08:46:00+00:00,66685.74,66674.12,no,0,84442.76,15.0,14,66659.23,0.23971551571488756,0.3737235850759202,-0.12627641492407982,-3.9769436280631076,True,True,False,True,False
KXBTC15M-26MAR290515-15,2026-03-29 09:00:00+00:00,2026-03-29 09:15:00+00:00,2026-03-29 09:01:00+00:00,66674.119999,66620.78,no,0,109472.55,15.0,14,66668.48,0.20873056484284916,0.4684903024617867,-0.03150969753821331,-0.8459768394309208,True,True,True,True,False
KXBTC15M-26MAR290530-30,2026-03-29 09:15:00+00:00,2026-03-29 09:30:00+00:00,2026-03-29 09:16:00+00:00,66620.78,66621.72,yes,1,94400.81,15.0,14,66639.99,0.20873056484284916,0.605300086172396,0.10530008617239595,2.8826534937965027,True,True,False,True,False
KXBTC15M-26MAR290545-45,2026-03-29 09:30:00+00:00,2026-03-29 09:45:00+00:00,2026-03-29 09:31:00+00:00,66621.72,66533.97,no,0,83416.86,15.0,14,66631.44,0.20873056484284916,0.5536488343217288,0.053648834321728844,1.4587708144985556,True,True,False,True,False
KXBTC15M-26MAR290600-00,2026-03-29 09:45:00+00:00,2026-03-29 10:00:00+00:00,2026-03-29 09:46:00+00:00,66533.97,66578.03,yes,1,51606.52,15.0,14,66567.4,0.20873056484284916,0.6793053226269521,0.1793053226269521,5.021977724831226,True,True,False,True,False
KXBTC15M-26MAR290615-15,2026-03-29 10:00:00+00:00,2026-03-29 10:15:00+00:00,2026-03-29 10:01:00+00:00,66578.03,66465.91,no,0,61805.26,15.0,14,66510.0,0.20960141991873035,0.1721752283337616,-0.3278247716662384,-10.22853706209575,True,True,False,True,False
KXBTC15M-26MAR290630-30,2026-03-29 10:15:00+00:00,2026-03-29 10:30:00+00:00,2026-03-29 10:16:00+00:00,66465.91,66447.87,no,0,86294.76,15.0,14,66501.56,0.20960141991873035,0.6897539452144615,0.18975394521446154,5.36077649907674,True,True,False,True,False
KXBTC15M-26MAR290645-45,2026-03-29 10:30:00+00:00,2026-03-29 10:45:00+00:00,2026-03-29 10:31:00+00:00,66447.869999,66469.08,yes,1,85456.82,15.0,14,66426.86,0.20960141991873035,0.3848079313194452,-0.11519206868055482,-3.1628770349827917,True,True,False,True,False
KXBTC15M-26MAR290700-00,2026-03-29 10:45:00+00:00,2026-03-29 11:00:00+00:00,2026-03-29 10:46:00+00:00,66469.08,66457.6,no,0,90361.85,15.0,14,66518.44,0.20960141991873035,0.7535424353244862,0.25354243532448617,7.420498736891693,True,True,False,True,False
KXBTC15M-26MAR290715-15,2026-03-29 11:00:00+00:00,2026-03-29 11:15:00+00:00,2026-03-29 11:01:00+00:00,66457.6,66710.46,yes,1,50720.79,15.0,14,66479.18,0.21483084431911526,0.6149588940286763,0.11495889402867632,3.246129088834609,True,True,False,True,False
KXBTC15M-26MAR290730-30,2026-03-29 11:15:00+00:00,2026-03-29 11:30:00+00:00,2026-03-29 11:16:00+00:00,66710.46,66781.42,yes,1,73642.08,15.0,14,66719.86,0.21483084431911526,0.550341272966592,0.050341272966591966,1.4088758579520668,True,True,False,True,False
KXBTC15M-26MAR290745-45,2026-03-29 11:30:00+00:00,2026-03-29 11:45:00+00:00,2026-03-29 11:31:00+00:00,66781.42,66850.96,yes,1,95711.69,15.0,14,66800.97,0.21483084431911526,0.6038942458074016,0.10389424580740159,2.926604209490208,True,True,False,True,False
KXBTC15M-26MAR290800-00,2026-03-29 11:45:00+00:00,2026-03-29 12:00:00+00:00,2026-03-29 11:46:00+00:00,66850.96,66771.65,no,0,64833.27,15.0,14,66857.89,0.21483084431911526,0.5370230711893906,0.03702307118939063,1.0365268781280736,True,True,True,True,False
KXBTC15M-26MAR290815-15,2026-03-29 12:00:00+00:00,2026-03-29 12:15:00+00:00,2026-03-29 12:01:00+00:00,66771.649999,66756.78,no,0,107575.3,15.0,14,66751.99,0.21371751280503523,0.39452994677442643,-0.10547005322557357,-2.9452303968759397,True,True,False,True,False
KXBTC15M-26MAR290830-30,2026-03-29 12:15:00+00:00,2026-03-29 12:30:00+00:00,2026-03-29 12:16:00+00:00,66756.78,66736.78,no,0,67466.1,15.0,14,66728.87,0.21371751280503523,0.35209395463936355,-0.14790604536063645,-4.182597427470823,True,True,False,True,False
KXBTC15M-26MAR290845-45,2026-03-29 12:30:00+00:00,2026-03-29 12:45:00+00:00,2026-03-29 12:31:00+00:00,66736.78,66700.24,no,0,117928.59,15.0,14,66740.54,0.21371751280503523,0.5201485846197585,0.020148584619758547,0.5633757233601588,True,True,True,True,False
KXBTC15M-26MAR290900-00,2026-03-29 12:45:00+00:00,2026-03-29 13:00:00+00:00,2026-03-29 12:46:00+00:00,66700.24,66790.39,yes,1,78125.72,15.0,14,66718.74,0.21371751280503523,0.5990438640968359,0.09904386409683585,2.7728341392538285,True,True,False,True,False
KXBTC15M-26MAR290915-15,2026-03-29 13:00:00+00:00,2026-03-29 13:15:00+00:00,2026-03-29 13:01:00+00:00,66790.39,66564.96,no,0,94582.84,15.0,14,66781.08,0.2280292328427889,0.4526220170449198,-0.04737798295508022,-1.3941074328234393,True,True,True,True,False
KXBTC15M-26MAR290930-30,2026-03-29 13:15:00+00:00,2026-03-29 13:30:00+00:00,2026-03-29 13:16:00+00:00,66564.96,66581.58,yes,1,127355.38,15.0,14,66577.97,0.2280292328427889,0.5657131776738099,0.06571317767380991,1.9540998321208591,True,True,False,True,False
KXBTC15M-26MAR290945-45,2026-03-29 13:30:00+00:00,2026-03-29 13:45:00+00:00,2026-03-29 13:31:00+00:00,66581.58,66617.72,yes,1,146132.6,15.0,14,66593.99,0.2280292328427889,0.5626822955232677,0.06268229552326765,1.8635315288967507,True,True,False,True,False
KXBTC15M-26MAR291000-00,2026-03-29 13:45:00+00:00,2026-03-29 14:00:00+00:00,2026-03-29 13:46:00+00:00,66617.72,66524.84,no,0,96910.17,15.0,14,66602.01,0.2280292328427889,0.4203514549461521,-0.07964854505384789,-2.3587876702229265,True,True,False,True,False
KXBTC15M-26MAR291015-15,2026-03-29 14:00:00+00:00,2026-03-29 14:15:00+00:00,2026-03-29 14:01:00+00:00,66524.84,66630.22,yes,1,145333.9,15.0,14,66479.82,0.2269301771121618,0.2814289265809342,-0.2185710734190658,-6.771979827861976,True,True,False,True,False
KXBTC15M-26MAR291030-30,2026-03-29 14:15:00+00:00,2026-03-29 14:30:00+00:00,2026-03-29 14:16:00+00:00,66630.22,66517.0,no,0,78116.79,15.0,14,66597.86,0.2269301771121618,0.3389384199362496,-0.16106158006375038,-4.859014989370617,True,True,False,True,False
KXBTC15M-26MAR291045-45,2026-03-29 14:30:00+00:00,2026-03-29 14:45:00+00:00,2026-03-29 14:31:00+00:00,66517.0,66509.2,no,0,176704.15,15.0,14,66474.0,0.2269301771121618,0.29022635282742987,-0.20977364717257013,-6.468694527183561,True,True,False,True,False
KXBTC15M-26MAR291100-00,2026-03-29 14:45:00+00:00,2026-03-29 15:00:00+00:00,2026-03-29 14:46:00+00:00,66509.2,66535.17,yes,1,201796.76,15.0,14,66454.0,0.2269301771121618,0.23899940566161992,-0.2610005943383801,-8.30649772775109,True,True,False,True,False
KXBTC15M-26MAR291115-15,2026-03-29 15:00:00+00:00,2026-03-29 15:15:00+00:00,2026-03-29 15:01:00+00:00,66535.17,66508.18,no,0,235211.22,15.0,14,66584.15,0.22725971706877998,0.734611349584338,0.23461134958433805,7.35610501898664,True,True,False,True,False
KXBTC15M-26MAR291130-30,2026-03-29 15:15:00+00:00,2026-03-29 15:30:00+00:00,2026-03-29 15:16:00+00:00,66508.179999,66346.47,no,0,160412.1,15.0,14,66594.67,0.22725971706877998,0.8659479517061712,0.3659479517061712,12.987526028734479,True,True,False,True,False
KXBTC15M-26MAR291145-45,2026-03-29 15:30:00+00:00,2026-03-29 15:45:00+00:00,2026-03-29 15:31:00+00:00,66346.47,66402.8,yes,1,174259.37,15.0,14,66296.86,0.22725971706877998,0.2616251675540926,-0.2383748324459074,-7.483008999219659,True,True,False,True,False
KXBTC15M-26MAR291200-00,2026-03-29 15:45:00+00:00,2026-03-29 16:00:00+00:00,2026-03-29 15:46:00+00:00,66402.8,66467.12,yes,1,143539.91,15.0,14,66397.81,0.22725971706877998,0.47422277491209075,-0.02577722508790925,-0.7515308110320564,True,True,True,True,False
KXBTC15M-26MAR291215-15,2026-03-29 16:00:00+00:00,2026-03-29 16:15:00+00:00,2026-03-29 16:01:00+00:00,66467.119999,66399.42,no,0,196500.13,15.0,14,66461.98,0.22716160772752003,0.47347021850710913,-0.02652978149289087,-0.7733743412408651,True,True,True,True,False
KXBTC15M-26MAR291230-30,2026-03-29 16:15:00+00:00,2026-03-29 16:30:00+00:00,2026-03-29 16:16:00+00:00,66399.42,66560.74,yes,1,104963.33,15.0,14,66413.22,0.22716160772752003,0.5701157127090966,0.07011571270909656,2.077899550722418,True,True,False,True,False
KXBTC15M-26MAR291245-45,2026-03-29 16:30:00+00:00,2026-03-29 16:45:00+00:00,2026-03-29 16:31:00+00:00,66560.74,66482.07,no,0,121529.71,15.0,14,66542.53,0.22716160772752003,0.40750220955002964,-0.09249779044997036,-2.736595677983149,True,True,False,True,False
KXBTC15M-26MAR291300-00,2026-03-29 16:45:00+00:00,2026-03-29 17:00:00+00:00,2026-03-29 16:46:00+00:00,66482.07,66445.62,no,0,173301.84,15.0,14,66463.06,0.22716160772752003,0.40341483633980707,-0.09658516366019293,-2.8602354450741982,True,True,False,True,False
KXBTC15M-26MAR291315-15,2026-03-29 17:00:00+00:00,2026-03-29 17:15:00+00:00,2026-03-29 17:01:00+00:00,66445.619999,66371.17,no,0,166757.12,15.0,14,66422.0,0.21865462403301505,0.3761431945048052,-0.12385680549519479,-3.556050555539171,True,True,False,True,False
KXBTC15M-26MAR291330-30,2026-03-29 17:15:00+00:00,2026-03-29 17:30:00+00:00,2026-03-29 17:16:00+00:00,66371.17,66187.73,no,0,141059.47,15.0,14,66298.42,0.21865462403301505,0.16542369865905293,-0.33457630134094707,-10.97311217974727,True,True,False,True,False
KXBTC15M-26MAR291345-45,2026-03-29 17:30:00+00:00,2026-03-29 17:45:00+00:00,2026-03-29 17:31:00+00:00,66187.729999,66354.35,yes,1,118134.69,15.0,14,66189.48,0.21865462403301505,0.5091210599538131,0.009121059953813071,0.26439261949075027,True,True,True,True,False
KXBTC15M-26MAR291400-00,2026-03-29 17:45:00+00:00,2026-03-29 18:00:00+00:00,2026-03-29 17:46:00+00:00,66354.35,66332.39,no,0,165704.64,15.0,14,66302.79,0.21865462403301505,0.24528499009893867,-0.25471500990106133,-7.776445003296578,True,True,False,True,False
KXBTC15M-26MAR291415-15,2026-03-29 18:00:00+00:00,2026-03-29 18:15:00+00:00,2026-03-29 18:01:00+00:00,66332.39,66349.33,yes,1,219981.24,15.0,14,66296.3,0.21768611757240455,0.31384849779312707,-0.18615150220687293,-5.443742712639545,True,True,False,True,False
KXBTC15M-26MAR291430-30,2026-03-29 18:15:00+00:00,2026-03-29 18:30:00+00:00,2026-03-29 18:16:00+00:00,66349.33,66343.74,no,0,252116.5,15.0,14,66367.55,0.21768611757240455,0.5963184539982558,0.09631845399825578,2.745317553533491,True,True,False,True,False
KXBTC15M-26MAR291445-45,2026-03-29 18:30:00+00:00,2026-03-29 18:45:00+00:00,2026-03-29 18:31:00+00:00,66343.74,66382.3,yes,1,136909.75,15.0,14,66348.37,0.21768611757240455,0.5245408317397545,0.02454083173975452,0.6978317628586964,True,True,True,True,False
